2019-02-12 19:20:13.802363, d, rf>12, 32, 433685544, -1, 0, 3061, 11:1:80, 0:27:54.965, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.090, 3, 164
2019-02-12 19:20:14.034137, d, rf>11, 31, 345214165, -1, 0, 4014, 12:2:19, 19:20:7.792, 0,  0.00000,    0.00000, 0, -91, 4.2, 0.139, 3, 164
2019-02-12 19:20:17.483458, p, rf>11, 32, 345218343, -1, 0, 3279, 12:2:19, 19:20:11.962, 0,  0.00000,    0.00000, 0, -92, 4.2, 0.142, 3, 164
2019-02-12 19:20:18.031607, p, rf>12, 33, 433688769, -1, 0, 4053, 11:1:80, 0:27:58.192, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.074, 3, 164
2019-02-12 19:20:21.077853, r, rf>11, 33, 345221786, -1, 0, 3436, 12:2:19, 19:20:15.420, 0,  0.00000,    0.00000, 0, -91, 4.2, 0.142, 3, 164
2019-02-12 19:20:22.962963, r, rf>12, 34, 433692986, -1, 0, 4757, 11:1:80, 0:28:2.412, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.081, 3, 164
2019-02-12 19:20:25.055624, r, rf>11, 34, 345225386, -1, 0, 3809, 12:2:19, 19:20:18.22, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.135, 3, 164
2019-02-12 19:20:27.994973, r, rf>12, 35, 433697907, -1, 0, 4886, 11:1:80, 0:28:7.343, 0,  0.00000,    0.00000, 0, -82, 4.2, 0.168, 3, 164
2019-02-12 19:20:29.511872, r, rf>11, 35, 345229359, -1, 0, 4291, 12:2:19, 19:20:22.993, 0,  0.00000,    0.00000, 0, -89, 4.2, 0.135, 3, 164
2019-02-12 19:20:31.920986, r, rf>12, 36, 433702957, -1, 0, 3753, 11:1:80, 0:28:12.387, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.093, 3, 164
2019-02-12 19:20:34.035646, r, rf>11, 36, 345233814, -1, 0, 4362, 12:2:19, 19:20:27.441, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.126, 3, 164
2019-02-12 19:20:36.297842, r, rf>12, 37, 433706874, -1, 0, 4198, 11:1:80, 0:28:16.306, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.100, 3, 164
2019-02-12 19:20:37.951329, r, rf>11, 37, 345238340, -1, 0, 3741, 12:2:19, 19:20:31.979, 0,  0.00000,    0.00000, 0, -92, 4.2, 0.135, 3, 164
2019-02-12 19:20:39.657195, r, rf>12, 38, 433711236, 3160, 1, 3200, 11:1:80, 0:28:20.670, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.135, 3, 164
2019-02-12 19:20:41.710011, r, rf>11, 38, 345242245, -1, 0, 3591, 12:2:19, 19:20:35.876, 0,  0.00000,    0.00000, 0, -91, 4.2, 0.132, 3, 164
2019-02-12 19:20:44.296419, r, rf>12, 39, 433714600, -1, 0, 4473, 11:1:80, 0:28:23.27, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.380, 3, 164
2019-02-12 19:20:45.805949, r, rf>11, 39, 345246000, -1, 0, 3930, 12:2:19, 19:20:39.632, 0,  0.00000,    0.00000, 0, -91, 4.2, 0.139, 3, 164
2019-02-12 19:20:48.588129, r, rf>12, 40, 433719237, -1, 0, 4135, 11:1:80, 0:28:28.675, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.090, 3, 164
2019-02-12 19:20:50.088203, r, rf>11, 40, 345250094, -1, 0, 4134, 12:2:19, 19:20:43.738, 0,  0.00000,    0.00000, 0, -90, 4.2, 0.129, 3, 164
2019-02-12 19:20:53.225990, r, rf>12, 41, 433723536, -1, 0, 4467, 11:1:80, 0:28:32.977, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.071, 3, 164
2019-02-12 19:20:54.751936,  , rf>11, 41, 345254392, -1, 0, 4488, 12:2:19, 19:20:47.28, 0,  0.00000,    0.00000, 0, -89, 4.2, 0.122, 3, 164
2019-02-12 19:20:56.491677,  , rf>12, 42, 433728167, -1, 0, 3102, 11:1:80, 0:28:37.600, 0,  0.00000,    0.00000, 0, -83, 4.2, 0.077, 3, 1642019-02-12 19:28:09.789416,  , rf>11, 1, 345690900, 1064, 1, 3015, 12:2:19, 19:28:4.924, 0,  0.00000,    0.00000, 0, -92, 4.1, 0.290, 3, 432020
2019-02-12 19:28:10.648586,  , rf>12, 1, 434161572, 1222, 1, 3849, 11:1:80, 0:35:51.21, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.286, 3, 430303
